TIMESTAMP,CO2,TEMP,HUM
15/3/2021 20:58:00,520 ppm,19 C,69 %
15/3/2021 20:59:00,540 ppm,19 C,68 %
15/3/2021 21:00:00,550 ppm,19 C,69 %
15/3/2021 21:01:00,530 ppm,19 C,67 %
15/3/2021 21:02:00,510 ppm,19 C,67 %
15/3/2021 21:03:00,500 ppm,19 C,67 %
15/3/2021 21:04:00,490 ppm,19 C,67 %
